"Batch","Site","Transect","Date","Latitude","Longitude","Depth","Subregion","Zone","Habitat","Species","Width","Height","Bleaching","Old","Recent","oPercRecMort","dPercRecMort","TLRate","Disease Conditions","Other Conditions"
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","6","2","P","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","15","1","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","17","9","P","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","6","1","P","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","OANN","65","50","P","60","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PAST","10","5","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","8","2","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PAST","5","3","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","5","2","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SRAD","5","1","BL","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PFUR","30","12","","70","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","5","3","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","13","5","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","7","5","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PAST","7","3","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PFUR","5","3","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","MCAV","21","19","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","5","2","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PAST","23","20","","30","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","33","35","","60","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","AAGA","5","3","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","PAST","8","4","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","SSID","10","6","","20","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","ALAM","21","11","","0","0","","","","",""
"FRRP 2009","F2133","1","9/24/2009","25.34963","-80.18631","15.0926","Biscayne","Mid Channel","ISOL_MR","DSTO","16","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","AAGA","17","3","BL","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","180","50","","70","10","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","MYCE","15","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","37","16","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","25","11","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PAST","11","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PAST","11","2","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","MYCE","10","2","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","12","2","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","18","13","","50","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PAST","12","3","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","23","8","","20","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","45","27","","60","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","AAGA","5","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SINT","38","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","75","32","","10","10","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PAST","32","21","","20","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SRAD","6","1","BL","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","MCAV","61","31","","20","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","13","3","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","10","1","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","25","5","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PAST","15","7","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PAST","11","2","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SBOU","29","23","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PFUR","20","8","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PDIV","45","12","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","MCAV","29","22","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","AAGA","6","2","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","23","12","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","AAGA","5","3","PB","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","20","6","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","6","2","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SINT","12","2","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","20","4","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SINT","21","6","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PFUR","7","5","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SCOL","4","1","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","AAGA","11","4","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SINT","25","2","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","60","85","","20","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","27","12","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","50","40","","30","10","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","26","5","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","49","24","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","PFUR","48","9","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","45","40","","90","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","CNAT","62","24","","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","19","2","P","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","OANN","50","35","PB","0","0","","","","",""
"FRRP 2009","F4032","1","9/24/2009","25.34961","-80.18633","26.9042","Biscayne","Mid Channel","ISOL_MR","SSID","6","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","30","8","","50","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SBOU","35","16","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PFUR","7","3","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","16","10","","10","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","22","13","","20","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PFUR","15","7","","30","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","20","7","","70","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","6","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","10","3","","10","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","10","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","7","2","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","18","10","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","6","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","15","10","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","14","4","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","25","10","","80","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","8","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","21","6","P","70","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","7","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","20","10","","40","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","15","18","","10","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","14","3","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","20","5","","0","10","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","7","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PFUR","15","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","10","10","","0","20","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SINT","18","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","20","14","","0","60","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","6","3","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","20","12","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","9","1","","20","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","11","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","DSTO","11","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","15","6","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","50","7","","60","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","5","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PFUR","10","4","","40","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","19","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","32","11","","90","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","8","4","P","10","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PFUR","10","5","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","6","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PFUR","20","6","","40","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","11","6","","50","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","11","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PAST","9","4","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","45","11","","50","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","33","16","","0","10","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","PPOR","34","15","","50","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SINT","10","1","","0","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","18","5","","30","0","","","","",""
"FRRP 2009","F1135","1","9/24/2009","25.3369","-80.19656","14.1083","Biscayne","Mid Channel","ISOL_MR","SSID","8","2","","0","0","","","","",""
